# CS_ID, depth (m)
 1,    276.71
 2,    359.56
 3,    430.05
 4,    464.96
 5,    504.45
 6,    605.54
 7,    641.33
 8,    738.42
 9,    781.62
10,    868.51
11,    896.28
12,    991.48
