# CS_ID, depth (m)
 1,    287.89
 2,    362.10
 3,    410.45
 4,    475.64
 5,    511.48
 6,    622.42
 7,    660.07
 8,    737.26
 9,    775.60
10,    815.64
11,    915.54
12,    990.07
