# CS_ID, depth (m)
 1,    302.22
 2,    344.90
 3,    375.76
 4,    445.94
 5,    544.24
 6,    617.40
 7,    656.15
 8,    736.74
 9,    764.17
10,    820.56
11,    886.52
12,    991.33
