# CS_ID, depth (m)
 1,    260.66
 2,    356.43
 3,    383.32
 4,    460.07
 5,    527.95
 6,    596.81
 7,    672.04
 8,    718.80
 9,    756.00
10,    862.69
11,    908.65
12,    993.86
