# CS_ID, depth (m)
 1,    273.32
 2,    334.22
 3,    383.47
 4,    460.33
 5,    521.21
 6,    608.93
 7,    667.04
 8,    701.77
 9,    783.23
10,    830.88
11,    926.77
12,    994.52
