# CS_ID, depth (m)
 1,    254.00
 2,    354.28
 3,    389.90
 4,    440.69
 5,    530.82
 6,    584.40
 7,    627.57
 8,    721.97
 9,    752.16
10,    853.90
11,    913.52
12,    990.62
