# CS_ID, depth (m)
 1,    290.45
 2,    318.46
 3,    432.58
 4,    456.18
 5,    524.51
 6,    574.46
 7,    650.00
 8,    710.50
 9,    784.46
10,    874.01
11,    888.98
12,    964.31
