# CS_ID, depth (m)
 1,    276.24
 2,    351.98
 3,    410.86
 4,    452.63
 5,    559.40
 6,    568.96
 7,    633.89
 8,    745.29
 9,    762.81
10,    822.10
11,    875.47
12,    977.99
