# CS_ID, depth (m)
 1,    273.13
 2,    356.40
 3,    415.34
 4,    451.53
 5,    540.35
 6,    620.22
 7,    686.43
 8,    741.97
 9,    802.69
10,    831.07
11,    900.83
12,    978.24
