# CS_ID, depth (m)
 1,    293.54
 2,    317.30
 3,    399.54
 4,    479.11
 5,    548.23
 6,    619.26
 7,    668.39
 8,    737.30
 9,    787.72
10,    831.25
11,    884.24
12,    981.91
