# CS_ID, depth (m)
 1,    251.53
 2,    352.75
 3,    395.84
 4,    487.51
 5,    512.43
 6,    596.25
 7,    638.37
 8,    725.53
 9,    807.70
10,    847.56
11,    919.06
12,    947.99
