# CS_ID, depth (m)
 1,    304.72
 2,    321.66
 3,    437.34
 4,    462.21
 5,    553.50
 6,    576.13
 7,    647.11
 8,    723.22
 9,    777.02
10,    825.22
11,    895.65
12,    997.27
