# CS_ID, depth (m)
 1,    284.47
 2,    329.86
 3,    432.31
 4,    489.20
 5,    509.08
 6,    618.47
 7,    648.31
 8,    712.86
 9,    807.59
10,    848.11
11,    909.66
12,    979.27
