# CS_ID, depth (m)
 1,    250.99
 2,    362.98
 3,    436.19
 4,    442.71
 5,    561.93
 6,    599.47
 7,    665.63
 8,    728.07
 9,    754.88
10,    868.48
11,    934.51
12,    979.70
