# CS_ID, depth (m)
 1,    253.98
 2,    374.19
 3,    426.86
 4,    478.35
 5,    558.50
 6,    570.35
 7,    680.10
 8,    693.36
 9,    762.92
10,    844.28
11,    891.06
12,    993.66
