# CS_ID, depth (m)
 1,    306.85
 2,    366.84
 3,    421.08
 4,    468.48
 5,    537.07
 6,    603.01
 7,    626.31
 8,    742.85
 9,    783.84
10,    849.10
11,    904.55
12,    982.07
