# CS_ID, depth (m)
 1,    298.35
 2,    332.60
 3,    382.71
 4,    478.09
 5,    560.70
 6,    588.61
 7,    628.60
 8,    739.16
 9,    779.35
10,    852.90
11,    934.87
12,    999.61
