# CS_ID, depth (m)
 1,    311.09
 2,    340.79
 3,    416.61
 4,    491.48
 5,    518.52
 6,    587.28
 7,    671.26
 8,    698.79
 9,    796.85
10,    814.79
11,    899.76
12,    986.26
