# CS_ID, depth (m)
 1,    258.86
 2,    366.26
 3,    434.06
 4,    447.29
 5,    535.56
 6,    606.65
 7,    673.26
 8,    737.86
 9,    774.48
10,    853.29
11,    907.01
12,    996.15
