# CS_ID, depth (m)
 1,    311.29
 2,    327.24
 3,    413.32
 4,    492.04
 5,    558.10
 6,    622.07
 7,    676.27
 8,    718.07
 9,    776.90
10,    841.01
11,    896.19
12,    961.07
