# CS_ID, depth (m)
 1,    278.45
 2,    366.26
 3,    385.68
 4,    492.48
 5,    510.85
 6,    608.06
 7,    646.12
 8,    707.29
 9,    765.54
10,    821.80
11,    930.21
12,    978.13
