# CS_ID, depth (m)
 1,    290.64
 2,    358.54
 3,    382.54
 4,    478.37
 5,    532.53
 6,    617.74
 7,    683.07
 8,    711.16
 9,    753.19
10,    861.96
11,    879.89
12,    979.29
