# CS_ID, depth (m)
 1,    277.04
 2,    346.12
 3,    409.78
 4,    469.18
 5,    514.36
 6,    605.41
 7,    670.38
 8,    718.58
 9,    794.05
10,    866.46
11,    931.77
12,    987.07
