# CS_ID, depth (m)
 1,    298.87
 2,    357.44
 3,    376.31
 4,    467.79
 5,    559.91
 6,    605.66
 7,    643.65
 8,    708.02
 9,    809.00
10,    871.68
11,    912.58
12,    964.17
