# CS_ID, depth (m)
 1,    254.34
 2,    356.87
 3,    407.24
 4,    472.03
 5,    546.33
 6,    599.09
 7,    675.48
 8,    701.70
 9,    782.55
10,    841.54
11,    904.06
12,    969.93
