# CS_ID, depth (m)
 1,    298.02
 2,    365.44
 3,    401.72
 4,    468.21
 5,    518.77
 6,    600.65
 7,    671.47
 8,    741.24
 9,    776.27
10,    823.76
11,    915.36
12,    968.64
