# CS_ID, depth (m)
 1,    302.04
 2,    355.06
 3,    426.02
 4,    472.81
 5,    508.01
 6,    591.51
 7,    681.88
 8,    696.23
 9,    809.42
10,    825.06
11,    892.61
12,    964.71
