# CS_ID, depth (m)
 1,    279.48
 2,    372.37
 3,    391.89
 4,    481.98
 5,    526.47
 6,    619.23
 7,    627.86
 8,    713.26
 9,    811.50
10,    864.16
11,    881.27
12,    938.65
