# CS_ID, depth (m)
 1,    250.39
 2,    330.93
 3,    378.51
 4,    458.36
 5,    531.84
 6,    617.21
 7,    633.80
 8,    718.88
 9,    789.70
10,    826.18
11,    930.86
12,    959.03
