# CS_ID, depth (m)
 1,    257.27
 2,    332.96
 3,    417.75
 4,    466.85
 5,    556.36
 6,    571.66
 7,    634.47
 8,    746.72
 9,    796.26
10,    831.88
11,    932.12
12,    971.74
