# CS_ID, depth (m)
 1,    307.04
 2,    339.66
 3,    393.06
 4,    492.26
 5,    540.17
 6,    615.11
 7,    640.67
 8,    744.88
 9,    809.26
10,    833.28
11,    897.60
12,    980.97
