# CS_ID, depth (m)
 1,    270.15
 2,    362.62
 3,    382.48
 4,    445.89
 5,    555.20
 6,    587.61
 7,    633.75
 8,    738.88
 9,    766.51
10,    821.36
11,    875.44
12,    957.75
