# CS_ID, depth (m)
 1,    300.41
 2,    362.10
 3,    414.40
 4,    497.51
 5,    509.71
 6,    599.39
 7,    650.70
 8,    687.53
 9,    754.10
10,    842.19
11,    904.11
12,    969.55
