# CS_ID, depth (m)
 1,    310.64
 2,    369.86
 3,    391.62
 4,    471.29
 5,    529.73
 6,    564.64
 7,    653.25
 8,    731.16
 9,    778.88
10,    817.00
11,    933.51
12,    957.37
