# CS_ID, depth (m)
 1,    292.28
 2,    347.98
 3,    381.70
 4,    461.67
 5,    561.02
 6,    583.67
 7,    685.93
 8,    691.99
 9,    761.01
10,    854.09
11,    897.21
12,    968.91
