# CS_ID, depth (m)
 1,    259.28
 2,    327.24
 3,    416.90
 4,    484.96
 5,    502.10
 6,    565.45
 7,    678.28
 8,    735.92
 9,    768.57
10,    825.82
11,    900.71
12,    985.42
