# CS_ID, depth (m)
 1,    260.74
 2,    332.66
 3,    424.07
 4,    473.68
 5,    535.47
 6,    593.81
 7,    681.77
 8,    713.05
 9,    791.68
10,    868.81
11,    928.46
12,    962.69
