# CS_ID, depth (m)
 1,    295.46
 2,    335.63
 3,    431.55
 4,    494.17
 5,    507.91
 6,    586.52
 7,    625.22
 8,    701.18
 9,    784.61
10,    834.80
11,    931.49
12,    985.17
