# CS_ID, depth (m)
 1,    286.62
 2,    340.18
 3,    430.09
 4,    442.82
 5,    505.77
 6,    597.47
 7,    648.46
 8,    727.80
 9,    794.63
10,    860.98
11,    936.38
12,    941.69
