# CS_ID, depth (m)
 1,    252.87
 2,    372.85
 3,    384.69
 4,    480.35
 5,    532.39
 6,    621.98
 7,    650.73
 8,    721.20
 9,    770.49
10,    833.04
11,    895.55
12,    956.30
