# CS_ID, depth (m)
 1,    253.53
 2,    331.17
 3,    396.39
 4,    464.28
 5,    542.25
 6,    579.92
 7,    681.22
 8,    710.18
 9,    760.62
10,    870.83
11,    899.81
12,    959.22
