# CS_ID, depth (m)
 1,    290.94
 2,    369.86
 3,    427.21
 4,    476.93
 5,    537.21
 6,    607.56
 7,    647.72
 8,    742.20
 9,    756.73
10,    848.63
11,    931.63
12,    954.79
