# CS_ID, depth (m)
 1,    267.98
 2,    325.99
 3,    432.62
 4,    497.83
 5,    554.17
 6,    584.20
 7,    642.53
 8,    708.91
 9,    771.60
10,    829.40
11,    914.89
12,    981.35
