# CS_ID, depth (m)
 1,    266.63
 2,    368.16
 3,    433.15
 4,    448.54
 5,    517.51
 6,    573.19
 7,    625.67
 8,    722.33
 9,    783.46
10,    821.98
11,    898.13
12,    977.59
