# CS_ID, depth (m)
 1,    292.54
 2,    361.08
 3,    385.42
 4,    477.05
 5,    524.33
 6,    592.38
 7,    686.29
 8,    731.89
 9,    759.83
10,    853.91
11,    934.68
12,    947.60
