# CS_ID, depth (m)
 1,    300.09
 2,    329.32
 3,    390.99
 4,    495.30
 5,    552.10
 6,    571.81
 7,    669.18
 8,    711.77
 9,    782.33
10,    832.20
11,    906.09
12,    963.11
