# CS_ID, depth (m)
 1,    265.89
 2,    335.36
 3,    413.17
 4,    482.81
 5,    552.70
 6,    599.92
 7,    648.49
 8,    748.61
 9,    769.47
10,    871.75
11,    918.47
12,    991.25
