# CS_ID, depth (m)
 1,    306.63
 2,    316.86
 3,    435.23
 4,    463.52
 5,    517.61
 6,    617.30
 7,    663.69
 8,    747.97
 9,    775.30
10,    815.48
11,    928.11
12,    966.43
