# CS_ID, depth (m)
 1,    262.49
 2,    325.01
 3,    422.22
 4,    467.99
 5,    532.88
 6,    580.17
 7,    642.05
 8,    730.25
 9,    791.55
10,    815.20
11,    884.85
12,    955.69
