# CS_ID, depth (m)
 1,    305.33
 2,    330.79
 3,    387.85
 4,    466.00
 5,    552.27
 6,    584.02
 7,    647.47
 8,    694.45
 9,    752.99
10,    872.21
11,    924.60
12,    942.68
