# CS_ID, depth (m)
 1,    311.99
 2,    348.93
 3,    430.89
 4,    445.49
 5,    527.29
 6,    614.94
 7,    649.01
 8,    728.80
 9,    786.65
10,    865.57
11,    892.99
12,    982.40
