# CS_ID, depth (m)
 1,    250.24
 2,    351.59
 3,    386.31
 4,    440.88
 5,    543.51
 6,    567.99
 7,    651.87
 8,    722.82
 9,    759.29
10,    868.62
11,    902.70
12,    946.37
