# CS_ID, depth (m)
 1,    290.46
 2,    344.34
 3,    408.45
 4,    437.57
 5,    513.83
 6,    611.19
 7,    649.59
 8,    700.66
 9,    773.17
10,    833.85
11,    891.74
12,    968.03
