# CS_ID, depth (m)
 1,    299.94
 2,    323.82
 3,    402.65
 4,    443.28
 5,    559.86
 6,    582.14
 7,    649.85
 8,    720.08
 9,    804.71
10,    829.98
11,    912.11
12,    980.07
