# CS_ID, depth (m)
 1,    255.15
 2,    362.99
 3,    375.98
 4,    464.12
 5,    532.18
 6,    588.13
 7,    647.57
 8,    689.27
 9,    783.05
10,    861.05
11,    917.45
12,    996.29
