# CS_ID, depth (m)
 1,    272.89
 2,    369.49
 3,    406.31
 4,    444.00
 5,    547.21
 6,    587.15
 7,    684.52
 8,    724.82
 9,    790.51
10,    846.21
11,    936.63
12,    970.77
