# CS_ID, depth (m)
 1,    265.65
 2,    349.41
 3,    427.81
 4,    474.74
 5,    543.23
 6,    573.63
 7,    661.06
 8,    742.51
 9,    756.83
10,    835.99
11,    881.92
12,    996.41
