# CS_ID, depth (m)
 1,    292.66
 2,    324.47
 3,    386.12
 4,    455.99
 5,    519.67
 6,    600.42
 7,    671.48
 8,    696.04
 9,    754.95
10,    871.67
11,    929.29
12,    987.74
