# CS_ID, depth (m)
 1,    308.25
 2,    365.20
 3,    387.20
 4,    487.58
 5,    555.05
 6,    604.32
 7,    659.74
 8,    703.18
 9,    799.46
10,    856.40
11,    903.22
12,    944.41
