# CS_ID, depth (m)
 1,    281.41
 2,    322.17
 3,    417.48
 4,    469.82
 5,    545.39
 6,    580.63
 7,    654.88
 8,    692.89
 9,    777.82
10,    847.68
11,    914.80
12,    946.79
