# CS_ID, depth (m)
 1,    275.06
 2,    320.26
 3,    377.93
 4,    466.22
 5,    516.54
 6,    624.60
 7,    649.81
 8,    726.52
 9,    794.58
10,    815.74
11,    876.08
12,    973.67
