# CS_ID, depth (m)
 1,    262.14
 2,    372.28
 3,    414.99
 4,    499.07
 5,    524.90
 6,    597.77
 7,    644.90
 8,    701.85
 9,    762.07
10,    852.98
11,    886.16
12,    989.99
