# CS_ID, depth (m)
 1,    272.44
 2,    319.70
 3,    403.82
 4,    467.65
 5,    551.34
 6,    603.12
 7,    675.79
 8,    726.90
 9,    787.86
10,    840.62
11,    878.34
12,    973.80
