# CS_ID, depth (m)
 1,    311.18
 2,    317.22
 3,    389.41
 4,    482.54
 5,    529.63
 6,    578.74
 7,    651.04
 8,    707.76
 9,    770.31
10,    829.71
11,    886.84
12,    987.03
